poisons path,model,target class,base class,num poisons,max perturbation norm,epoch,loss,training_acc,natural_acc,poison_acc
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/57/,pretrained_models/ResNet18_CIFAR100.pth,5,1,25,1.0,39,0.6528613724206623,77.67269736842105,69.921875,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/58/,pretrained_models/ResNet18_CIFAR100.pth,7,1,25,1.0,39,0.6572073227480838,77.05592105263158,69.55128205128206,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/59/,pretrained_models/ResNet18_CIFAR100.pth,5,0,25,1.0,39,0.6452000737190247,77.75493421052632,69.63141025641026,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/6/,pretrained_models/ResNet18_CIFAR100.pth,1,0,25,1.0,39,0.6303751907850567,78.41282894736842,69.77163461538461,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/60/,pretrained_models/ResNet18_CIFAR100.pth,4,6,25,1.0,39,0.6486215246351141,77.71381578947368,69.71153846153847,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/61/,pretrained_models/ResNet18_CIFAR100.pth,9,4,25,1.0,39,0.6573026368492528,77.50822368421052,69.140625,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/62/,pretrained_models/ResNet18_CIFAR100.pth,0,7,25,1.0,39,0.6449651749510514,78.33059210526316,69.78165064102564,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/63/,pretrained_models/ResNet18_CIFAR100.pth,3,9,25,1.0,39,0.663212587958888,77.30263157894737,69.69150641025641,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/64/,pretrained_models/ResNet18_CIFAR100.pth,9,8,25,1.0,39,0.6440310289985255,77.71381578947368,69.8016826923077,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/65/,pretrained_models/ResNet18_CIFAR100.pth,4,0,25,0.9960784316062927,39,0.6496494757501703,78.3717105263158,69.83173076923077,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/66/,pretrained_models/ResNet18_CIFAR100.pth,4,0,25,1.0,39,0.6506489797642356,78.33059210526316,69.69150641025641,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/67/,pretrained_models/ResNet18_CIFAR100.pth,4,6,25,1.0,39,0.6429965809771889,77.91940789473684,69.72155448717949,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/68/,pretrained_models/ResNet18_CIFAR100.pth,9,5,25,1.0,39,0.6535537587968927,77.54934210526316,69.4911858974359,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/69/,pretrained_models/ResNet18_CIFAR100.pth,4,2,25,1.0,39,0.629055164362255,78.61842105263158,69.90184294871794,True
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/7/,pretrained_models/ResNet18_CIFAR100.pth,8,4,25,1.0,39,0.6452015795205769,78.3717105263158,69.82171474358974,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/70/,pretrained_models/ResNet18_CIFAR100.pth,4,9,25,1.0,39,0.6481849833538658,77.0970394736842,69.43108974358974,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/71/,pretrained_models/ResNet18_CIFAR100.pth,5,1,25,1.0,39,0.658399644650911,76.89144736842105,69.4911858974359,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/72/,pretrained_models/ResNet18_CIFAR100.pth,6,1,25,1.0,39,0.6456608270343981,77.67269736842105,69.69150641025641,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/73/,pretrained_models/ResNet18_CIFAR100.pth,6,9,25,1.0,39,0.6567120740288183,77.63157894736842,69.52123397435898,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/74/,pretrained_models/ResNet18_CIFAR100.pth,1,3,25,1.0,39,0.6401664457823101,78.16611842105263,69.77163461538461,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/75/,pretrained_models/ResNet18_CIFAR100.pth,2,7,25,1.0,39,0.6459334178974754,77.63157894736842,69.75160256410257,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/76/,pretrained_models/ResNet18_CIFAR100.pth,0,4,25,0.9960784316062927,39,0.6511722238440263,77.71381578947368,69.5713141025641,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/77/,pretrained_models/ResNet18_CIFAR100.pth,8,5,25,1.0,39,0.6595385858887121,77.17927631578948,69.91185897435898,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/78/,pretrained_models/ResNet18_CIFAR100.pth,1,4,25,1.0,39,0.6570555912820917,77.50822368421052,69.25080128205128,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/79/,pretrained_models/ResNet18_CIFAR100.pth,0,8,25,1.0,39,0.6392934792920163,77.67269736842105,69.60136217948718,True
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/8/,pretrained_models/ResNet18_CIFAR100.pth,7,8,25,1.0,39,0.6499105158605074,77.79605263157895,69.4511217948718,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/80/,pretrained_models/ResNet18_CIFAR100.pth,1,9,25,1.0,39,0.6293549851367348,78.61842105263158,69.74158653846153,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/81/,pretrained_models/ResNet18_CIFAR100.pth,5,7,25,1.0,39,0.6400553929178339,78.08388157894737,69.47115384615384,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/82/,pretrained_models/ResNet18_CIFAR100.pth,5,4,25,1.0,39,0.633584234275316,78.24835526315789,69.56129807692308,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/83/,pretrained_models/ResNet18_CIFAR100.pth,9,7,25,1.0,39,0.6535512899097643,77.46710526315789,69.67147435897436,False
poison_examples/cifar10-transfer/badnets_poisons_red/badnets_poisons/84/,pretrained_models/ResNet18_CIFAR100.pth,9,0,25,1.0,39,0.6388252471622667,78.20723684210526,69.50120192307692,False
