poisons path,model,target class,base class,num poisons,max perturbation norm,epoch,loss,training_acc,natural_acc,poison_acc
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/41/,pretrained_models/MobileNetV2_CIFAR100.pth,4,5,500,1.0,39,0.69593246281147,74.96,54.57,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/42/,pretrained_models/VGG11_CIFAR100.pth,3,8,500,1.0,39,0.6110042810440064,79.32,50.62,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/42/,pretrained_models/MobileNetV2_CIFAR100.pth,3,8,500,1.0,39,0.756898719072342,72.2,51.35,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/43/,pretrained_models/VGG11_CIFAR100.pth,1,7,500,1.0,39,0.4937181130051613,83.44,51.31,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/43/,pretrained_models/MobileNetV2_CIFAR100.pth,1,7,500,1.0,39,0.65079585313797,74.88,50.26,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/44/,pretrained_models/VGG11_CIFAR100.pth,8,7,500,1.0,39,0.5085545793175698,82.4,52.23,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/44/,pretrained_models/MobileNetV2_CIFAR100.pth,8,7,500,1.0,39,0.622974744439125,78.08,52.33,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/45/,pretrained_models/VGG11_CIFAR100.pth,0,6,500,1.0,39,0.538211677968502,81.28,51.93,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/45/,pretrained_models/MobileNetV2_CIFAR100.pth,0,6,500,1.0,39,0.6747835040092468,76.88,52.07,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/46/,pretrained_models/VGG11_CIFAR100.pth,0,1,500,1.0,39,0.5963845133781434,80.76,51.09,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/46/,pretrained_models/MobileNetV2_CIFAR100.pth,0,1,500,1.0,39,0.7258920937776565,72.92,52.12,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/47/,pretrained_models/VGG11_CIFAR100.pth,2,9,500,1.0,39,0.588831789791584,81.48,50.65,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/47/,pretrained_models/MobileNetV2_CIFAR100.pth,2,9,500,1.0,39,0.7657646477222443,72.52,50.53,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/48/,pretrained_models/VGG11_CIFAR100.pth,8,6,500,1.0,39,0.532303349673748,81.88,51.16,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/48/,pretrained_models/MobileNetV2_CIFAR100.pth,8,6,500,1.0,39,0.6582009941339493,77.0,51.53,False
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/49/,pretrained_models/VGG11_CIFAR100.pth,3,9,500,1.0,39,0.5762544676661492,81.88,51.33,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/49/,pretrained_models/MobileNetV2_CIFAR100.pth,3,9,500,1.0,39,0.7662628442049026,72.36,51.49,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/5/,pretrained_models/VGG11_CIFAR100.pth,0,1,500,1.0,39,0.576202304661274,80.36,51.43,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/5/,pretrained_models/MobileNetV2_CIFAR100.pth,0,1,500,1.0,39,0.7299863547086716,73.16,52.11,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/50/,pretrained_models/VGG11_CIFAR100.pth,0,4,500,1.0,39,0.49904245138168335,83.88,53.35,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/50/,pretrained_models/MobileNetV2_CIFAR100.pth,0,4,500,1.0,39,0.6457432717084884,76.48,52.7,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/51/,pretrained_models/VGG11_CIFAR100.pth,7,1,500,1.0,39,0.609210430085659,79.96,49.06,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/51/,pretrained_models/MobileNetV2_CIFAR100.pth,7,1,500,1.0,39,0.7733372986316681,71.36,48.32,False
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/52/,pretrained_models/VGG11_CIFAR100.pth,9,1,500,1.0,39,0.4867270827293396,84.56,58.88,True
poison_examples/cifar10-scratch/badnets-red/badnets_poisons/52/,pretrained_models/MobileNetV2_CIFAR100.pth,9,1,500,1.0,39,0.5764412164688111,79.56,60.88,True
